Date,8725.JP,^TPX,8766.JP,8766.JP,8750.JP,8795.JP
2005/08/16,,1252.12,1490000,,,6220
2005/08/15,,1248.77,1500000,,,6210
2005/08/12,,1245.13,1500000,,,6310
2005/08/11,,1243.74,1520000,,,5790
2005/08/10,,1227.85,1520000,,,5560
2005/08/09,,1206.27,1500000,,,5710
2005/08/08,,1191.9,1480000,,,5540
2005/08/05,,1189.19,1470000,,,5660
2005/08/04,,1204.17,1470000,,,5750
2005/08/03,,1212.02,1460000,,,5460
2005/08/02,,1209.19,1470000,,,5560
2005/08/01,,1211.61,1460000,,,5330
2005/07/29,,1204.98,1460000,,,5220
2005/07/28,,1201.72,1460000,,,5180
2005/07/27,,1198.97,1460000,,,5170
2005/07/26,,1189.01,1460000,,,5140
2005/07/25,,1190.27,1480000,,,5190
2005/07/22,,1186.76,1490000,,,5200
2005/07/21,,1194.76,1460000,,,5190
2005/07/20,,1196.33,1490000,,,5200
2005/07/19,,1191.53,1480000,,,5300
2005/07/15,,1193.3,1470000,,,5270
2005/07/14,,1191.17,1490000,,,5200
2005/07/13,,1185.7,1470000,,,5150
2005/07/12,,1186.01,1500000,,,5140
2005/07/11,,1185.02,1490000,,,5130
2005/07/08,,1177.61,1490000,,,5160
2005/07/07,,1180.22,1490000,,,5160
2005/07/06,,1183.63,1510000,,,5300
2005/07/05,,1183.41,1500000,,,5240
2005/07/04,,1186.09,1490000,,,5200
2005/07/01,,1181.8,1480000,,,5220
2005/06/30,,1177.2,1440000,,,5290
2005/06/29,,1176.48,1420000,,,5230
2005/06/28,,1170.1,1420000,,,5150
2005/06/27,,1161.44,1430000,,,5180
2005/06/24,,1173.46,1440000,,,5200
2005/06/23,,1174.02,1430000,,,5210
2005/06/22,,1173.25,1420000,,,5240
2005/06/21,,1169.15,1420000,,,5250
2005/06/20,,1170.65,1440000,,,5410
2005/06/17,,1172.33,1420000,,,5340
2005/06/16,,1160.54,1420000,,,5280
2005/06/15,,1158.23,1430000,,,5200
2005/06/14,,1150.33,1390000,,,5270
2005/06/13,,1149.66,1390000,,,5300
2005/06/10,,1148.97,1400000,,,5230
2005/06/09,,1138.75,1430000,,,5320
2005/06/08,,1148.54,1450000,,,5270
2005/06/07,,1141.26,1440000,,,5250
2005/06/06,,1145.37,1440000,,,5290
2005/06/03,,1147.72,1440000,,,5300
2005/06/02,,1148.85,1440000,,,5270
2005/06/01,,1149.49,1450000,,,5460
2005/05/31,,1144.33,1470000,,,5160
2005/05/30,,1141.76,1460000,,,5200
2005/05/27,,1132.34,1460000,,,5190
2005/05/26,,1123.5,1450000,,,5200
2005/05/25,,1124.7,1420000,,,5160
2005/05/24,,1136.32,1440000,,,4900
2005/05/23,,1137.69,1460000,,,5130
2005/05/20,,1129.81,1470000,,,5180
2005/05/19,,1131.42,1460000,,,5030
2005/05/18,,1109.19,1480000,,,4980
2005/05/17,,1111.81,1480000,,,5050
2005/05/16,,1123.37,1470000,,,5100
2005/05/13,,1134.82,1480000,,,5060
2005/05/12,,1140.49,1450000,,,5120
2005/05/11,,1145.3,1430000,,,5070
2005/05/10,,1149.58,1450000,,,5120
2005/05/09,,1152.48,1480000,,,5200
2005/05/06,,1150.76,1470000,,,5180
2005/05/02,,1131.8,1480000,,,5180
2005/04/28,,1129.93,1500000,,,5070
2005/04/27,,1130.3,1490000,,,5160
2005/04/26,,1131.31,1490000,,,5080
2005/04/25,,1132.17,1460000,,,5080
2005/04/22,,1130.89,1500000,,,5040
2005/04/21,,1123.32,1560000,,,5180
2005/04/20,,1131.53,1560000,,,5070
2005/04/19,,1126.71,1580000,,,5080
2005/04/18,,1109.49,1610000,,,5160
2005/04/15,,1150.67,1630000,,,5270
2005/04/14,,1168.42,1620000,,,5350
2005/04/13,,1176.39,1640000,,,5400
2005/04/12,,1179.28,1600000,,,5440
2005/04/11,,1190.12,1560000,,,5400
2005/04/08,,1201.3,1580000,,,5420
2005/04/07,,1196.83,1560000,,,5480
2005/04/06,,1196.23,1540000,,,5460
2005/04/05,,1189.79,1580000,,,5480
2005/04/04,,1183.15,1610000,,,5500
2005/04/01,,1186.5,1610000,,,5450
2005/03/31,,1182.18,1620000,,,5360
2005/03/30,,1169.11,1610000,,,5490
2005/03/29,,1175.62,1670000,,,5600
2005/03/28,,1194.04,1630000,,,5610
2005/03/25,,1193.77,1620000,,,5500
2005/03/24,,1188.44,1590000,,,5500
2005/03/23,,1193.85,1570000,,,5610
2005/03/22,,1202.52,1570000,,,5700
2005/03/18,,1203.26,1570000,,,5540
2005/03/17,,1192.28,1590000,,,5500
2005/03/16,,1198.25,1540000,,,5470
2005/03/15,,1192.8,1520000,,,5510
2005/03/14,,1195.45,1520000,,,5430
2005/03/11,,1200,1530000,,,5530
2005/03/10,,1195.43,1540000,,,5580
2005/03/09,,1200.63,1540000,,,5540
2005/03/08,,1195.39,1530000,,,5800
2005/03/07,,1199.83,1530000,,,5690
2005/03/04,,1192.11,1510000,,,5690
2005/03/03,,1189.52,1490000,,,5470
2005/03/02,,1185.71,1490000,,,5540
2005/03/01,,1179.9,1500000,,,5560
2005/02/28,,1177.41,1520000,,,5400
2005/02/25,,1167.33,1540000,,,5410
2005/02/24,,1157.54,1510000,,,5400
2005/02/23,,1152.95,1550000,,,5420
2005/02/22,,1162.49,1490000,,,5340
2005/02/21,,1166.74,1500000,,,5300
2005/02/18,,1166.57,1450000,,,5110
2005/02/17,,1161.93,1460000,,,5100
2005/02/16,,1164.94,1460000,,,5170
2005/02/15,,1168.19,1480000,,,5230
2005/02/14,,1168.61,1450000,,,4930
2005/02/10,,1160.7,1450000,,,4890
2005/02/09,,1155.8,1440000,,,4930
2005/02/08,,1155.42,1430000,,,4910
2005/02/07,,1154.42,1430000,,,4880
2005/02/04,,1145.51,1460000,,,4830
2005/02/03,,1149.51,1470000,,,4840
2005/02/02,,1151.97,1480000,,,4820
2005/02/01,,1146.49,1460000,,,4860
2005/01/31,,1146.14,1460000,,,4870
2005/01/28,,1140.7,1460000,,,4830
2005/01/27,,1141.94,1470000,,,4830
2005/01/26,,1144.89,1490000,,,4850
2005/01/25,,1138.03,1490000,,,4880
2005/01/24,,1139.18,1470000,,,4850
2005/01/21,,1132.18,1500000,,,4860
2005/01/20,,1133.37,1500000,,,4900
2005/01/19,,1144.3,1500000,,,4830
2005/01/18,,1145.21,1520000,,,4880
2005/01/17,,1150.3,1510000,,,4880
2005/01/14,,1145.69,1520000,,,4820
2005/01/13,,1140.04,1520000,,,4850
2005/01/12,,1147.89,1550000,,,4850
2005/01/11,,1157.3,1520000,,,4820
2005/01/07,,1145.76,1490000,,,4750
2005/01/06,,1147.97,1520000,,,4760
2005/01/05,,1143.36,1530000,,,4880
2005/01/04,,1153.38,1510000,,,4900
2004/12/30,,1149.63,1480000,,,4870
2004/12/29,,1139.41,1450000,,,4900
2004/12/28,,1140.19,1450000,,,4880
2004/12/27,,1134.61,1460000,,,4870
2004/12/24,,1134.59,1470000,,,4890
2004/12/22,,1122.47,1450000,,,4880
2004/12/21,,1116.34,1460000,,,4890
2004/12/20,,1109.76,1470000,,,4730
2004/12/17,,1111.35,1430000,,,4580
2004/12/16,,1101.07,1440000,,,4700
2004/12/15,,1101.72,1470000,,,4790
2004/12/14,,1099.55,1440000,,,4790
2004/12/13,,1085.84,1450000,,,4830
2004/12/10,,1083.79,1490000,,,4740
2004/12/09,,1087.56,1500000,,,4800
2004/12/08,,1099.69,1450000,,,4760
2004/12/07,,1093.68,1450000,,,4800
2004/12/06,,1103.7,1510000,,,4800
2004/12/03,,1110.53,1480000,,,4820
2004/12/02,,1105.38,1510000,,,4760
2004/12/01,,1087.36,1510000,,,4800
2004/11/30,,1098.79,1540000,,,4810
2004/11/29,,1103.6,1560000,,,4850
2004/11/26,,1091.21,1580000,,,4910
2004/11/25,,1094.45,1570000,,,4950
2004/11/24,,1090.93,1590000,,,4920
2004/11/22,,1089.77,1550000,,,4870
2004/11/19,,1109.77,1480000,,,4850
2004/11/18,,1110.25,1470000,,,4820
2004/11/17,,1114.61,1490000,,,4900
2004/11/16,,1120.37,1490000,,,4860
2004/11/15,,1123.47,1510000,,,4850
2004/11/12,,1104.02,1500000,,,4810
2004/11/11,,1091.13,1490000,,,4840
2004/11/10,,1100.74,1460000,,,4790
2004/11/09,,1100.33,1440000,,,4830
2004/11/08,,1102.71,1400000,,,4850
2004/11/05,,1112.13,1410000,,,4810
2004/11/04,,1101.89,1410000,,,4770
2004/11/02,,1094.88,1400000,,,4710
2004/11/01,,1080.5,1350000,,,4680
2004/10/29,,1085.43,1380000,,,4720
2004/10/28,,1090.25,1410000,,,4700
2004/10/27,,1074.29,1450000,,,4640
2004/10/26,,1073.2,1480000,,,4630
2004/10/25,,1075.12,1480000,,,4720
2004/10/22,,1090.84,1480000,,,4790
2004/10/21,,1085.11,1460000,,,4780
2004/10/20,,1093.94,1480000,,,4810
2004/10/19,,1108.65,1450000,,,4810
2004/10/18,,1101.11,1480000,,,4830
2004/10/15,,1105.39,1500000,,,4700
2004/10/14,,1109.64,1510000,,,4780
2004/10/13,,1123.46,1490000,,,4830
2004/10/12,,1126.8,1510000,,,4870
2004/10/08,,1140.06,1460000,,,4870
2004/10/07,,1141.84,1420000,,,4880
2004/10/06,,1147.69,1400000,,,4860
2004/10/05,,1140.12,1390000,,,4840
2004/10/04,,1139.45,1400000,,,4850
2004/10/01,,1117.29,1370000,,,4820
2004/09/30,,1102.11,1400000,,,4780
2004/09/29,,1089.02,1390000,,,4740
2004/09/28,,1090.37,1410000,,,4660
2004/09/27,,1095.24,1420000,,,4610
2004/09/24,,1102.37,1480000,,,4680
2004/09/22,,1114.08,1500000,,,4720
2004/09/21,,1116.02,1500000,,,4650
2004/09/17,,1118.55,1490000,,,4690
2004/09/16,,1122.01,1500000,,,4720
2004/09/15,,1128.43,1520000,,,4700
2004/09/14,,1141.7,1520000,,,4780
2004/09/13,,1138.84,1500000,,,4760
2004/09/10,,1126.36,1480000,,,4870
2004/09/09,,1133.12,1510000,,,4930
2004/09/08,,1144.13,1530000,,,4970
2004/09/07,,1144.7,1510000,,,4890
2004/09/06,,1143.04,1540000,,,4980
2004/09/03,,1124.65,1580000,,,4860
2004/09/02,,1137.59,1540000,,,4850
2004/09/01,,1135.62,1530000,,,4980
2004/08/31,,1129.55,1480000,,,4790
2004/08/30,,1138.02,1470000,,,4810
2004/08/27,,1137.78,1500000,,,4720
2004/08/26,,1130.06,1530000,,,4700
2004/08/25,,1128.92,1520000,,,4510
2004/08/24,,1116.6,1490000,,,4660
2004/08/23,,1114.24,1470000,,,4790
2004/08/20,,1109.84,1540000,,,4750
2004/08/19,,1107.48,1590000,,,4580
2004/08/18,,1094.88,1610000,,,4520
2004/08/17,,1089.93,1600000,,,4400
2004/08/16,,1084.64,1590000,,,4520
2004/08/13,,1096.81,1630000,,,5000
2004/08/12,,1117.22,1620000,,,5110
2004/08/11,,1121.11,1610000,,,5150
2004/08/10,,1105.02,1620000,,,5110
2004/08/09,,1101.57,1610000,,,5150
2004/08/06,,1107.12,1640000,,,4940
2004/08/05,,1116.85,1650000,,,5080
2004/08/04,,1114.76,1640000,,,5330
2004/08/03,,1127.03,1630000,,,5250
2004/08/02,,1135.64,1630000,,,5170
2004/07/30,,1139.3,1640000,,,5200
2004/07/29,,1121.98,1670000,,,5030
2004/07/28,,1129.64,1690000,,,4850
2004/07/27,,1114.39,1650000,,,5020
2004/07/26,,1126.93,1630000,,,5070
2004/07/23,,1135.29,1610000,,,5200
2004/07/22,,1144.31,1600000,,,5300
2004/07/21,,1153.76,1620000,,,5210
2004/07/20,,1139.53,1570000,,,5000
2004/07/16,,1151.16,1570000,,,5100
2004/07/15,,1151.12,1560000,,,4860
2004/07/14,,1151.49,1570000,,,5140
2004/07/13,,1166.47,1550000,,,5050
2004/07/12,,1161.68,1560000,,,4960
2004/07/09,,1146.92,1580000,,,4980
2004/07/08,,1135,1600000,,,5130
2004/07/07,,1139.88,1620000,,,5130
2004/07/06,,1148.99,1600000,,,5240
2004/07/05,,1156.53,1590000,,,5260
2004/07/02,,1173.55,1580000,,,5310
2004/07/01,,1188.42,1570000,,,5450
2004/06/30,,1189.6,1540000,,,5300
2004/06/29,,1187.01,1590000,,,5330
2004/06/28,,1186.6,1580000,,,5300
2004/06/25,,1172.44,1560000,,,5370
2004/06/24,,1168.96,1610000,,,5250
2004/06/23,,1156.16,1630000,,,5380
2004/06/22,,1162.31,1590000,,,5400
2004/06/21,,1165.25,1640000,,,5230
2004/06/18,,1149.88,1590000,,,5120
2004/06/17,,1166.78,1620000,,,5040
2004/06/16,,1167.09,1530000,,,5250
2004/06/15,,1151.3,1560000,,,5200
2004/06/14,,1158.54,1520000,,,5100
2004/06/11,,1160.3,1460000,,,5010
2004/06/10,,1162.06,1460000,,,4710
2004/06/09,,1152.77,1510000,,,4530
2004/06/08,,1157.92,1490000,,,4570
2004/06/07,,1151.67,1470000,,,4390
2004/06/04,,1124.97,1430000,,,4500
2004/06/03,,1119.56,1440000,,,4690
2004/06/02,,1136.87,1460000,,,4700
2004/06/01,,1144.27,1450000,,,4650
2004/05/31,,1139.94,1520000,,,4630
2004/05/28,,1142.38,1500000,,,4530
2004/05/27,,1126.64,1440000,,,4490
2004/05/26,,1127.24,1410000,,,4500
2004/05/25,,1115.66,1330000,,,4570
2004/05/24,,1130.89,1290000,,,4400
2004/05/21,,1125.21,1410000,,,4500
2004/05/20,,1104.89,1460000,,,4110
2004/05/19,,1106.16,1470000,,,3780
2004/05/18,,1076.21,1430000,,,3610
2004/05/17,,1053.77,1390000,,,4060
2004/05/14,,1091.51,1550000,,,4000
2004/05/13,,1095.93,1550000,,,4060
2004/05/12,,1122.31,1570000,,,4000
2004/05/11,,1088.89,1620000,,,3670
2004/05/10,,1085.54,1560000,,,3900
2004/05/07,,1150.89,1550000,,,4300
2004/05/06,,1165.24,1590000,,,4400
2004/04/30,,1186.31,1610000,,,4490
2004/04/28,,1206.92,1580000,,,4330
2004/04/27,,1204.94,1590000,,,4300
2004/04/26,,1210.96,1520000,,,4310
2004/04/23,,1209.62,1550000,,,4300
2004/04/22,,1205.8,1580000,,,4340
2004/04/21,,1203.59,1640000,,,4280
2004/04/20,,1204.37,1650000,,,4100
2004/04/19,,1182.97,1640000,,,4300
2004/04/16,,1196.18,1610000,,,4560
2004/04/15,,1194.67,1630000,,,4650
2004/04/14,,1217.87,1620000,,,4690
2004/04/13,,1216.6,1650000,,,4780
2004/04/12,,1206.57,1670000,,,4780
2004/04/09,,1190.86,1700000,,,4880
2004/04/08,,1209.89,1660000,,,4540
2004/04/07,,1204.81,1620000,,,4600
2004/04/06,,1209.44,1640000,,,5230
2004/04/05,,1199.24,1660000,,,4860
2004/04/02,,1184.2,1690000,,,4580
2004/04/01,,1175.01,1630000,,,
2004/03/31,,1179.23,1620000,,,
2004/03/30,,1175.51,1620000,,,
2004/03/29,,1179.17,1660000,,,
2004/03/26,,1176.32,1630000,,,
2004/03/25,,1160,1620000,,,
2004/03/24,,1145.95,1550000,,,
2004/03/23,,1132.55,1470000,,,
2004/03/22,,1131.5,1490000,,,
2004/03/19,,1138.09,1410000,,,
2004/03/18,,1145.71,1460000,,,
2004/03/17,,1141.71,1450000,,,
2004/03/16,,1120.96,1490000,,,
2004/03/15,,1124.92,1490000,,,
2004/03/12,,1107.37,1560000,,,
2004/03/11,,1120.34,1490000,,,
2004/03/10,,1128.4,1500000,,,
2004/03/09,,1134.34,1540000,,,
2004/03/08,,1132.03,1490000,,,
2004/03/05,,1131.01,1400000,,,
2004/03/04,,1120.67,1370000,,,
2004/03/03,,1116.01,1380000,,,
2004/03/02,,1116.75,1380000,,,
2004/03/01,,1107.6,1340000,,,
2004/02/27,,1082.47,1320000,,,
2004/02/26,,1060.03,1310000,,,
2004/02/25,,1046.4,1330000,,,
2004/02/24,,1048.88,1320000,,,
2004/02/23,,1068.02,1310000,,,
2004/02/20,,1058.76,1330000,,,
2004/02/19,,1059.51,1380000,,,
2004/02/18,,1052.98,1360000,,,
2004/02/17,,1054.61,1360000,,,
2004/02/16,,1045.02,1400000,,,
2004/02/13,,1041.03,1410000,,,
2004/02/12,,1030.91,1380000,,,
2004/02/10,,1025.25,1400000,,,
2004/02/09,,1024.77,1390000,,,
2004/02/06,,1028.83,1370000,,,
2004/02/05,,1025.48,1420000,,,
2004/02/04,,1022.61,1470000,,,
2004/02/03,,1043.28,1480000,,,
2004/02/02,,1049.46,1460000,,,
2004/01/30,,1047.51,1450000,,,
2004/01/29,,1050.13,1390000,,,
2004/01/28,,1058.15,1360000,,,
2004/01/27,,1063.36,1380000,,,
2004/01/26,,1068.85,1390000,,,
2004/01/23,,1076.93,1350000,,,
2004/01/22,,1074.45,1360000,,,
2004/01/21,,1070.35,1380000,,,
2004/01/20,,1075.94,1370000,,,
2004/01/19,,1072.17,1370000,,,
2004/01/16,,1058.97,1380000,,,
2004/01/15,,1044.57,1410000,,,
2004/01/14,,1057.95,1400000,,,
2004/01/13,,1058.4,1420000,,,
2004/01/09,,1065.78,1400000,,,
2004/01/08,,1056.92,1360000,,,
2004/01/07,,1051.59,1280000,,,
2004/01/06,,1055.5,1290000,,,
2004/01/05,,1058.99,1280000,,,
2003/12/30,,1043.69,1280000,,,
2003/12/29,,1026.24,1280000,,,
2003/12/26,,1018.47,1260000,,,
2003/12/25,,1012.93,1260000,,,
2003/12/24,,1011.96,1310000,,,
2003/12/22,,1015.26,1290000,,,
2003/12/19,,1008.61,1250000,,,
2003/12/18,,995.57,1260000,,,
2003/12/17,,989.95,1250000,,,
2003/12/16,,1004.82,1270000,,,
2003/12/15,,1022.95,1270000,,,
2003/12/12,,998.7,1300000,,,
2003/12/11,,990.93,1280000,,,
2003/12/10,,980.58,1230000,,,
2003/12/09,,997.39,1210000,,,
2003/12/08,,995.28,1200000,,,
2003/12/05,,1019.42,1180000,,,
2003/12/04,,1023.43,1210000,,,
2003/12/03,,1016.07,1230000,,,
2003/12/02,,1023.5,1230000,,,
2003/12/01,,1020.52,1200000,,,
2003/11/28,,999.75,1240000,,,
2003/11/27,,1006.11,1180000,,,
2003/11/26,,1002.02,1240000,,,
2003/11/25,,988.11,1280000,,,
2003/11/21,,974.45,1310000,,,
2003/11/20,,971.69,1300000,,,
2003/11/19,,953.19,1260000,,,
2003/11/18,,973.44,1260000,,,
2003/11/17,,971.89,1320000,,,
2003/11/14,,1006.77,1310000,,,
2003/11/13,,1018.5,1310000,,,
2003/11/12,,1006.16,1350000,,,
2003/11/11,,1007.31,1380000,,,
2003/11/10,,1033.37,1310000,,,
2003/11/07,,1045.15,1330000,,,
2003/11/06,,1035.57,1370000,,,
2003/11/05,,1063.31,1370000,,,
2003/11/04,,1070.01,1370000,,,
2003/10/31,,1043.36,1320000,,,
2003/10/30,,1053.85,1290000,,,
2003/10/29,,1057.14,1370000,,,
2003/10/28,,1045.18,1400000,,,
2003/10/27,,1032.88,1410000,,,
2003/10/24,,1024.99,1440000,,,
2003/10/23,,1017.03,1400000,,,
2003/10/22,,1073.75,1440000,,,
2003/10/21,,1093.31,1490000,,,
2003/10/20,,1105.59,1400000,,,
2003/10/17,,1094.59,1420000,,,
2003/10/16,,1090.85,1370000,,,
2003/10/15,,1080.3,1370000,,,
2003/10/14,,1087.31,1360000,,,
2003/10/10,,1073.88,1400000,,,
2003/10/09,,1057.54,1420000,,,
2003/10/08,,1054.75,1240000,,,
2003/10/07,,1075.01,1260000,,,
2003/10/06,,1068.84,1200000,,,
2003/10/03,,1066.86,1260000,,,
2003/10/02,,1057.24,1280000,,,
2003/10/01,,1029.94,1340000,,,
2003/09/30,,1018.8,1400000,,,
2003/09/29,,1010.82,1310000,,,
2003/09/26,,1021.06,1390000,,,
2003/09/25,,1017.39,1380000,,,
2003/09/24,,1043.66,1240000,,,
2003/09/22,,1043.2,1190000,,,
2003/09/19,,1070.03,1170000,,,
2003/09/18,,1075.73,1230000,,,
2003/09/17,,1072.57,1200000,,,
2003/09/16,,1062.07,1200000,,,
2003/09/12,,1042.64,1230000,,,
2003/09/11,,1023.93,1230000,,,
2003/09/10,,1043.98,1240000,,,
2003/09/09,,1045.71,1280000,,,
2003/09/08,,1027.94,1280000,,,
2003/09/05,,1026.21,1210000,,,
2003/09/04,,1030.23,1200000,,,
2003/09/03,,1033.28,1160000,,,
2003/09/02,,1028.91,1150000,,,
2003/09/01,,1027.01,1190000,,,
2003/08/29,,1002.01,1190000,,,
2003/08/28,,993.51,1170000,,,
2003/08/27,,1000.67,1240000,,,
2003/08/26,,1001.74,1280000,,,
2003/08/25,,997.8,1190000,,,
2003/08/22,,1004.2,1170000,,,
2003/08/21,,1009.58,1150000,,,
2003/08/20,,1001.08,1110000,,,
2003/08/19,,990.64,1090000,,,
2003/08/18,,976,1110000,,,
2003/08/15,,964.78,1090000,,,
2003/08/14,,965.94,1090000,,,
2003/08/13,,951.76,1120000,,,
2003/08/12,,934.59,1160000,,,
2003/08/11,,928.52,1110000,,,
2003/08/08,,917.47,1110000,,,
2003/08/07,,915.91,1120000,,,
2003/08/06,,922.57,1120000,,,
2003/08/05,,925.47,1080000,,,
2003/08/04,,934.52,1120000,,,
2003/08/01,,942.41,1140000,,,
2003/07/31,,939.4,1160000,,,
2003/07/30,,944.31,1130000,,,
2003/07/29,,958.18,1120000,,,
2003/07/28,,959.69,1070000,,,
2003/07/25,,945.28,1040000,,,
2003/07/24,,945.27,1040000,,,
2003/07/23,,941.26,1030000,,,
2003/07/22,,928.18,1030000,,,
2003/07/18,,933.1,1000000,,,
2003/07/17,,929.59,1040000,,,
2003/07/16,,949.27,1060000,,,
2003/07/15,,954.83,1050000,,,
2003/07/14,,954.03,1060000,,,
2003/07/11,,945.78,1020000,,,
2003/07/10,,974.14,1050000,,,
2003/07/09,,979.38,1010000,,,
2003/07/08,,976.3,964000,,,
2003/07/07,,967.04,918000,,,
2003/07/04,,948.67,932000,,,
2003/07/03,,952.44,910000,,,
2003/07/02,,945.24,903000,,,
2003/07/01,,916.26,900000,,,
2003/06/30,,903.44,937000,,,
2003/06/27,,903.06,909000,,,
2003/06/26,,887.86,904000,,,
2003/06/25,,884.53,894000,,,
2003/06/24,,882.83,870000,,,
2003/06/23,,904.32,856000,,,
2003/06/20,,898.73,856000,,,
2003/06/19,,895.65,851000,,,
2003/06/18,,893.58,871000,,,
2003/06/17,,885.18,852000,,,
2003/06/16,,872.53,850000,,,
2003/06/13,,881.3,873000,,,
2003/06/12,,875.71,867000,,,
2003/06/11,,874.7,867000,,,
2003/06/10,,869.56,865000,,,
2003/06/09,,874.36,865000,,,
2003/06/06,,869.61,865000,,,
2003/06/05,,859.21,852000,,,
2003/06/04,,850.94,839000,,,
2003/06/03,,849.42,831000,,,
2003/06/02,,846.55,817000,,,
2003/05/30,,837.7,850000,,,
2003/05/29,,834.12,809000,,,
2003/05/28,,822.31,800000,,,
2003/05/27,,814.86,802000,,,
2003/05/26,,826.97,799000,,,
2003/05/23,,826.18,793000,,,
2003/05/22,,816.06,797000,,,
2003/05/21,,809.8,809000,,,
2003/05/20,,814.25,804000,,,
2003/05/19,,810.49,784000,,,
2003/05/16,,819.17,786000,,,
2003/05/15,,820.08,772000,,,
2003/05/14,,832,757000,,,
2003/05/13,,829.2,756000,,,
2003/05/12,,829.26,755000,,,
2003/05/09,,823.52,753000,,,
2003/05/08,,814.74,774000,,,
2003/05/07,,822.85,733000,,,
2003/05/06,,821.41,759000,,,
2003/05/02,,804.62,758000,,,
2003/05/01,,799.31,741000,,,
2003/04/30,,796.56,741000,,,
2003/04/28,,773.1,754000,,,
2003/04/25,,782.03,750000,,,
2003/04/24,,794.45,750000,,,
2003/04/23,,789.35,737000,,,
2003/04/22,,787.49,755000,,,
2003/04/21,,801.79,760000,,,
2003/04/18,,790.72,774000,,,
2003/04/17,,789.5,770000,,,
2003/04/16,,788.96,773000,,,
2003/04/15,,788.24,768000,,,
2003/04/14,,775.61,769000,,,
2003/04/11,,782.25,769000,,,
2003/04/10,,792.42,746000,,,
2003/04/09,,801.17,754000,,,
2003/04/08,,802.62,727000,,,
2003/04/07,,810.58,736000,,,
2003/04/04,,795.55,774000,,,
2003/04/03,,793.68,795000,,,
2003/04/02,,797.56,785000,,,
2003/04/01,,788.96,765000,,,
2003/03/31,,788,780000,,,
2003/03/28,,817.92,744000,,,
2003/03/27,,823.46,749000,,,
2003/03/26,,821.43,719000,,,
2003/03/25,,812.29,737000,,,
2003/03/24,,831.43,722000,,,
2003/03/20,,807.48,725000,,,
2003/03/19,,789.08,732000,,,
2003/03/18,,783.56,707000,,,
2003/03/17,,777.21,737000,,,
2003/03/14,,786.06,754000,,,
2003/03/13,,778.52,756000,,,
2003/03/12,,782.36,776000,,,
2003/03/11,,770.62,788000,,,
2003/03/10,,784.52,791000,,,
2003/03/07,,796.17,819000,,,
2003/03/06,,816.22,833000,,,
2003/03/05,,822.81,802000,,,
2003/03/04,,828.05,779000,,,
2003/03/03,,825.63,804000,,,
2003/02/28,,818.73,809000,,,
2003/02/27,,819.2,810000,,,
2003/02/26,,818.38,820000,,,
2003/02/25,,819.18,841000,,,
2003/02/24,,838.96,843000,,,
2003/02/21,,840.11,847000,,,
2003/02/20,,849.35,847000,,,
2003/02/19,,853.59,869000,,,
2003/02/18,,856.7,867000,,,
2003/02/17,,861.7,862000,,,
2003/02/14,,858.05,860000,,,
2003/02/13,,853.01,885000,,,
2003/02/12,,857.23,870000,,,
2003/02/10,,842.69,865000,,,
2003/02/07,,839.11,853000,,,
2003/02/06,,839.95,863000,,,
2003/02/05,,845.29,865000,,,
2003/02/04,,844.26,849000,,,
2003/02/03,,837.7,848000,,,
2003/01/31,,821.18,861000,,,
2003/01/30,,825.16,845000,,,
2003/01/29,,825.72,840000,,,
2003/01/28,,841.12,850000,,,
2003/01/27,,850.03,840000,,,
2003/01/24,,861.36,846000,,,
2003/01/23,,865.43,847000,,,
2003/01/22,,854.06,850000,,,
2003/01/21,,863.64,840000,,,
2003/01/20,,853.9,848000,,,
2003/01/17,,859.25,869000,,,
2003/01/16,,856.3,872000,,,
2003/01/15,,855.66,880000,,,
2003/01/14,,845.9,882000,,,
2003/01/10,,837.7,854000,,,
2003/01/09,,839.33,861000,,,
2003/01/08,,839.55,843000,,,
2003/01/07,,853.93,842000,,,
2003/01/06,,860.07,853000,,,
2002/12/30,,843.29,870000,,,
2002/12/27,,849.25,882000,,,
2002/12/26,,842.96,870000,,,
2002/12/25,,827,903000,,,
2002/12/24,,829.81,888000,,,
2002/12/20,,822.46,883000,,,
2002/12/19,,822.89,906000,,,
2002/12/18,,815.74,917000,,,
2002/12/17,,831.92,928000,,,
2002/12/16,,827.82,920000,,,
2002/12/13,,835.77,919000,,,
2002/12/12,,851.32,917000,,,
2002/12/11,,851.93,921000,,,
2002/12/10,,856.48,922000,,,
2002/12/09,,854.9,933000,,,
2002/12/06,,860.65,943000,,,
2002/12/05,,866.86,930000,,,
2002/12/04,,874.66,929000,,,
2002/12/03,,890.76,912000,,,
2002/12/02,,888.3,936000,,,
2002/11/29,,892.71,932000,,,
2002/11/28,,888.12,922000,,,
2002/11/27,,869.26,932000,,,
2002/11/26,,864,912000,,,
2002/11/25,,874.39,872000,,,
2002/11/22,,859.05,875000,,,
2002/11/21,,847.85,870000,,,
2002/11/20,,830.82,874000,,,
2002/11/19,,817.09,896000,,,
2002/11/18,,823.84,882000,,,
2002/11/15,,839.34,912000,,,
2002/11/14,,823.89,925000,,,
2002/11/13,,836.43,924000,,,
2002/11/12,,839.62,909000,,,
2002/11/11,,837.19,910000,,,
2002/11/08,,862.49,915000,,,
2002/11/07,,880.57,928000,,,
2002/11/06,,883.23,915000,,,
2002/11/05,,885.34,920000,,,
